tour,player_name,ras_slow,ras_medium,ras_fast,n_slow,n_medium,n_fast,body_return_pts,cluster,PC1,PC2
ATP,Radu Albot,0.9529411764705882,0.8979591836734694,0.8481012658227848,85,98,158,341,6,-1.303185019914421,0.7191270421416036
ATP,Rafael Nadal,0.952449567723343,0.928042328042328,0.9226638023630505,694,945,931,2570,4,-0.17650731550120952,-0.15433742145786664
ATP,Reilly Opelka,0.8707865168539326,0.8778625954198473,0.7910447761194029,178,131,134,443,0,-3.3349808601248663,-0.32502078788752586
ATP,Renzo Olivo,1.0,1.0,0.7,30,11,10,51,5,-0.5994234084426946,3.140681315220234
ATP,Ricardas Berankis,0.9411764705882353,0.9117647058823529,0.8301886792452831,68,68,53,189,6,-1.4536216174764678,0.6483901985716815
ATP,Richard Gasquet,0.9711191335740073,0.9174917491749175,0.9015151515151515,277,303,264,844,4,-0.2525274547802316,0.4801601092985473
ATP,Rinky Hijikata,1.0,0.9838709677419355,0.96875,99,124,128,351,1,1.7432359830807547,0.23455224852940457
ATP,Roberto Bautista Agut,0.9453551912568307,0.9129129129129129,0.906060606060606,366,333,330,1029,4,-0.651117414319469,-0.09499172141539287
ATP,Roberto Carballes Baena,0.9553072625698324,0.96,0.9367088607594937,179,125,158,462,3,0.4471653667896332,-0.30119348718774897
ATP,Robin Haase,0.9428571428571428,0.9137931034482759,0.8446601941747572,70,58,103,231,6,-1.2622556363644781,0.5218996201613612
ATP,Roger Federer,0.8962962962962963,0.8748353096179183,0.8216957605985037,675,759,802,2236,0,-2.7102492553698685,-0.12666180325353912
ATP,Roman Safiullin,0.9696969696969697,0.9385964912280702,0.9659090909090909,66,114,88,268,4,0.6375863540093502,-0.28678277297948984
ATP,Ryan Harrison,0.92,0.8701298701298701,0.7972972972972973,25,77,74,176,0,-2.6616338149424523,0.6378222173932916
ATP,Ryan Peniston,1.0,0.9655172413793104,1.0,42,29,18,89,1,1.7848832994668582,-0.07618575957600593
ATP,Salvatore Caruso,0.967741935483871,0.8717948717948718,0.75,31,39,16,86,5,-2.390061376875882,2.1390757958601365
ATP,Sam Querrey,0.9272727272727272,0.8920863309352518,0.8545918367346939,330,417,392,1139,0,-1.6999050949002026,0.12685976103946422
ATP,Sebastian Baez,0.968,0.9811320754716981,0.921875,125,53,64,242,3,0.7874991683506701,0.0884558268819826
ATP,Sebastian Korda,0.9731543624161074,0.9322916666666666,0.972027972027972,149,192,143,484,4,0.6584899922925121,-0.2716143417094579
ATP,Sebastian Ofner,0.9846153846153847,0.9402985074626866,0.8947368421052632,65,67,57,189,3,0.20003338462535572,0.7957666078445524
ATP,Sergiy Stakhovsky,0.9333333333333333,0.8857142857142857,0.8260869565217391,30,35,23,88,0,-1.9726678108724822,0.5738364630771638
ATP,Simone Bolelli,0.9111111111111111,0.92,0.8823529411764706,45,50,17,112,6,-1.280754740706844,-0.5565458329068312
ATP,Soonwoo Kwon,0.9752066115702479,0.9439252336448598,0.896551724137931,121,107,116,344,3,0.1301557134573974,0.5752939749322062
ATP,Stan Wawrinka,0.9664723032069971,0.9194139194139194,0.8765625,686,546,640,1872,6,-0.5322509687366439,0.6531337429952654
ATP,Stefano Travaglia,0.921875,0.8620689655172413,0.9473684210526315,64,29,38,131,4,-1.312738033217869,-0.9477351887139704
ATP,Stefanos Tsitsipas,0.9647887323943662,0.928,0.8558394160583942,568,375,548,1491,6,-0.6347666625013316,0.8302740789587093
ATP,Steve Johnson,0.9252336448598131,0.9162790697674419,0.8656126482213439,214,215,253,682,6,-1.2857002343314288,-0.07550775994507507
ATP,Sumit Nagal,1.0,0.9642857142857143,0.5882352941176471,19,28,17,64,5,-2.167720639370798,4.419232143778292
ATP,Tallon Griekspoor,0.9636363636363636,0.9310344827586207,0.8083333333333333,110,116,120,346,5,-1.0632060181713245,1.3198340893280045
ATP,Taro Daniel,0.9754098360655737,0.8529411764705882,0.9345794392523364,122,102,107,331,4,-0.7775255291053431,0.3146165264774959
ATP,Taylor Fritz,0.9809688581314879,0.9546218487394958,0.9144144144144144,578,595,666,1839,3,0.5351879913917673,0.4819525618995035
ATP,Tennys Sandgren,0.9496402877697842,0.8256880733944955,0.9009009009009009,139,109,111,359,0,-1.85903720000795,0.19387383964270555
ATP,Thanasi Kokkinakis,0.9035087719298246,0.9385964912280702,0.9264705882352942,114,114,136,364,6,-0.7102044256039749,-1.2259648007091961
ATP,Thiago Monteiro,0.9478260869565217,0.9105691056910569,0.925531914893617,115,123,94,332,4,-0.46160232412318253,-0.2524786560872676
ATP,Thiago Seyboth Wild,1.0,0.9545454545454546,0.9393939393939394,34,44,33,111,3,1.0520085772786367,0.6032784733391932
ATP,Thomas Fabbiano,0.8783783783783784,0.8807339449541285,0.9166666666666666,74,109,108,291,2,-1.9828063990321798,-1.5435181700225131
ATP,Thomaz Bellucci,0.9333333333333333,0.9230769230769231,0.8571428571428571,15,26,28,69,6,-1.1526458492589575,0.1733019741876059
ATP,Tim Van Rijthoven,0.9696969696969697,0.9655172413793104,1.0,33,29,29,91,1,1.3403907777057154,-0.7032109692246161
ATP,Tim van Rijthoven,0.9512195121951219,0.9655172413793104,0.9491525423728814,41,29,59,129,1,0.5833944317025711,-0.5306700492658063
ATP,Timofey Skatov,0.9714285714285714,0.9285714285714286,0.9583333333333334,35,28,24,87,4,0.45019517706663364,-0.15174401326737952
ATP,Titouan Droguet,1.0,0.8823529411764706,0.9722222222222222,94,17,36,147,4,0.3548031372536376,0.36413461600877867
ATP,Tomas Berdych,0.9504132231404959,0.9267015706806283,0.875,121,191,168,480,6,-0.6806895417139344,0.32587040596975114
ATP,Tomas Machac,0.9904761904761905,0.9883720930232558,0.9402985074626866,105,86,67,258,1,1.394650893220264,0.34053891511904033
ATP,Tomas Martin Etcheverry,0.98125,0.9765625,0.9444444444444444,160,128,126,414,1,1.1335659262583184,0.1238716944952254
ATP,Tommy Paul,0.9693593314763231,0.9656862745098039,0.9390519187358917,359,408,443,1210,3,0.7553062935626575,-0.0453796580355971
ATP,Tristan Schoolkate,1.0,1.0,1.0,95,21,41,157,1,2.2677660827375945,-0.13307153749212242
ATP,Ugo Humbert,0.9818181818181818,0.8975265017667845,0.9081632653061225,110,283,294,687,4,-0.31163845215972774,0.6619318325656275
ATP,Vasek Pospisil,0.891156462585034,0.9271523178807947,0.9108910891089109,147,151,202,500,2,-1.2005487815454043,-1.2926659667124472
ATP,Victor Estrella Burgos,0.96875,0.9583333333333334,1.0,32,24,10,66,1,1.225899806552609,-0.7109543032936115
ATP,Viktor Troicki,0.8979591836734694,0.8823529411764706,0.8571428571428571,98,68,49,215,0,-2.2418052158982067,-0.49147213851354904
ATP,Yannick Hanfmann,0.7804878048780488,0.8961038961038961,0.8888888888888888,41,77,81,199,2,-3.4689359683362824,-3.2912838163504174
ATP,Yen Hsun Lu,0.8,0.92,0.8571428571428571,10,25,21,56,2,-3.1515009472075297,-2.5805329865445343
ATP,Yibing Wu,0.9850746268656716,0.9736842105263158,0.9651162790697675,134,76,86,296,1,1.3469269950613836,-0.017823082830278395
ATP,Yoshihito Nishioka,0.9426751592356688,0.9578947368421052,0.8161764705882353,157,190,136,483,6,-0.9195707964090677,0.7562090341783381
ATP,Yosuke Watanuki,1.0,0.9583333333333334,0.9166666666666666,38,24,48,110,3,0.8878411942909298,0.8450412365766174
ATP,Yu Hsiou Hsu,0.96875,0.9411764705882353,0.9354838709677419,32,17,31,80,3,0.3690420605743402,0.02138203128922667
ATP,Yuichi Sugita,0.9230769230769231,0.9701492537313433,0.9375,39,67,64,170,6,0.12408983633065383,-0.9934746667526229
ATP,Zachary Svajda,0.9803921568627451,0.9619047619047619,0.9420289855072463,153,105,69,327,3,0.8926364926273532,0.15666075529477413
ATP,Zhizhen Zhang,0.990909090909091,0.967032967032967,0.9787234042553191,110,91,94,295,1,1.4694143873614465,-0.03461274284128722
ATP,Zizou Bergs,1.0,0.9722222222222222,0.9722222222222222,96,36,36,168,1,1.6132966655491034,0.21587838108033788
